_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,satellites
"$$BUZZ,917,14:54:00,51.86275,-1.96871,10533,16*284A","JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",917,14:54:00,51.86275,-1.96871,10533,16
"$$BUZZ,918,14:54:06,51.86285,-1.96622,10559,16*74E7","JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",918,14:54:06,51.86285,-1.96622,10559,16
"$$BUZZ,919,14:54:12,51.86290,-1.96365,10584,16*1A49","JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",919,14:54:12,51.8629,-1.96365,10584,16
"$$BUZZ,920,14:54:18,51.86296,-1.96114,10610,16*74E7","JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",920,14:54:18,51.86296,-1.96114,10610,16
"$$BUZZ,921,14:54:24,51.86301,-1.95860,10635,16*EBA3","JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",921,14:54:24,51.86301,-1.9586,10635,16
"$$BUZZ,922,14:54:30,51.86297,-1.95594,10662,16*7D60","JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",922,14:54:30,51.86297,-1.95594,10662,16
"$$BUZZ,923,14:54:36,51.86293,-1.95332,10684,16*88C1","JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",923,14:54:36,51.86293,-1.95332,10684,16
"$$BUZZ,924,14:54:42,51.86292,-1.95076,10706,16*88C5","JDL,M0RPI/5,G8KNN,M0RPI/M,G8FJG-2Pi",924,14:54:42,51.86292,-1.95076,10706,16
"$$BUZZ,925,14:54:48,51.86293,-1.94821,10729,16*846A","JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",925,14:54:48,51.86293,-1.94821,10729,16
"$$BUZZ,926,14:54:54,51.86290,-1.94585,10751,15*C4D4","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",926,14:54:54,51.8629,-1.94585,10751,15
"$$BUZZ,927,14:55:00,51.86291,-1.94347,10775,15*59EB","JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",927,14:55:00,51.86291,-1.94347,10775,15
"$$BUZZ,928,14:55:06,51.86291,-1.94106,10799,16*358E","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",928,14:55:06,51.86291,-1.94106,10799,16
"$$BUZZ,929,14:55:12,51.86289,-1.93865,10820,16*4E9B","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",929,14:55:12,51.86289,-1.93865,10820,16
"$$BUZZ,930,14:55:18,51.86288,-1.93628,10840,16*2B2D","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",930,14:55:18,51.86288,-1.93628,10840,16
"$$BUZZ,931,14:55:24,51.86288,-1.93389,10862,16*B28E","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",931,14:55:24,51.86288,-1.93389,10862,16
"$$BUZZ,932,14:55:30,51.86289,-1.93165,10882,16*7F9D","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",932,14:55:30,51.86289,-1.93165,10882,16
"$$BUZZ,933,14:55:36,51.86286,-1.92938,10902,16*E2FC","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",933,14:55:36,51.86286,-1.92938,10902,16
"$$BUZZ,934,14:55:42,51.86280,-1.92714,10925,16*C91A","JDL,M0RPI/5,G8KNN,M0RPI/M,G8FJG-2Pi",934,14:55:42,51.8628,-1.92714,10925,16
"$$BUZZ,935,14:55:48,51.86268,-1.92490,10944,17*71E1","JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",935,14:55:48,51.86268,-1.9249,10944,17
"$$BUZZ,936,14:55:54,51.86257,-1.92276,10968,17*FF94","JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",936,14:55:54,51.86257,-1.92276,10968,17
"$$BUZZ,937,14:56:00,51.86243,-1.92072,10990,17*2E81","JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",937,14:56:00,51.86243,-1.92072,10990,17
"$$BUZZ,938,14:56:06,51.86238,-1.91858,11015,17*0E46","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",938,14:56:06,51.86238,-1.91858,11015,17
"$$BUZZ,939,14:56:12,51.86242,-1.91647,11037,17*1B06","JDL,M0RPI/5,G8KNN,M0RPI/M,G8FJG-2Pi",939,14:56:12,51.86242,-1.91647,11037,17
"$$BUZZ,940,14:56:18,51.86253,-1.91423,11060,17*1C25","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",940,14:56:18,51.86253,-1.91423,11060,17
"$$BUZZ,941,14:56:24,51.86261,-1.91199,11084,17*F833","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",941,14:56:24,51.86261,-1.91199,11084,17
"$$BUZZ,942,14:56:30,51.86267,-1.90972,11108,17*8CF3","JDL,G8DHE-rpi2,M0RPI/M,M0RPI/5,G8FJG-2Pi",942,14:56:30,51.86267,-1.90972,11108,17
"$$BUZZ,943,14:56:36,51.86275,-1.90751,11129,17*09B1","JDL,M0RPI/M,G8FJG-2Pi,M0RPI/5",943,14:56:36,51.86275,-1.90751,11129,17
"$$BUZZ,944,14:56:42,51.86285,-1.90545,11153,17*CDEB","M0RPI/5,M0RPI/M",944,14:56:42,51.86285,-1.90545,11153,17
"$$BUZZ,945,14:56:48,51.86290,-1.90328,11175,17*F651","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",945,14:56:48,51.8629,-1.90328,11175,17
"$$BUZZ,946,14:56:54,51.86298,-1.90118,11198,17*B49A","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",946,14:56:54,51.86298,-1.90118,11198,17
"$$BUZZ,947,14:57:00,51.86305,-1.89914,11223,17*F1F9","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",947,14:57:00,51.86305,-1.89914,11223,17
"$$BUZZ,948,14:57:06,51.86302,-1.89714,11248,17*EC9E","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",948,14:57:06,51.86302,-1.89714,11248,17
"$$BUZZ,949,14:57:12,51.86298,-1.89502,11273,17*466F","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",949,14:57:12,51.86298,-1.89502,11273,17
"$$BUZZ,950,14:57:18,51.86288,-1.89294,11298,17*1C9E","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",950,14:57:18,51.86288,-1.89294,11298,17
"$$BUZZ,951,14:57:24,51.86277,-1.89093,11325,17*5A47","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",951,14:57:24,51.86277,-1.89093,11325,17
"$$BUZZ,952,14:57:30,51.86272,-1.88894,11353,16*B050","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",952,14:57:30,51.86272,-1.88894,11353,16
"$$BUZZ,953,14:57:36,51.86264,-1.88688,11382,17*269E","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",953,14:57:36,51.86264,-1.88688,11382,17
"$$BUZZ,954,14:57:42,51.86263,-1.88501,11411,17*E86C","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",954,14:57:42,51.86263,-1.88501,11411,17
"$$BUZZ,955,14:57:48,51.86266,-1.88306,11442,17*58C1","JDL,M0RPI/5,G8KNN,M0RPI/M,G8FJG-2Pi",955,14:57:48,51.86266,-1.88306,11442,17
"$$BUZZ,956,14:57:54,51.86271,-1.88111,11468,17*E3D7","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",956,14:57:54,51.86271,-1.88111,11468,17
"$$BUZZ,957,14:58:00,51.86280,-1.87923,11495,17*E6EB","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",957,14:58:00,51.8628,-1.87923,11495,17
"$$BUZZ,958,14:58:06,51.86281,-1.87735,11523,17*E926","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",958,14:58:06,51.86281,-1.87735,11523,17
"$$BUZZ,959,14:58:12,51.86280,-1.87557,11553,18*1E6B","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,M0RPI/5,G6GZH,G8KNN",959,14:58:12,51.8628,-1.87557,11553,18
"$$BUZZ,960,14:58:18,51.86275,-1.87381,11581,18*4409","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",960,14:58:18,51.86275,-1.87381,11581,18
"$$BUZZ,961,14:58:24,51.86269,-1.87203,11615,18*2916","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",961,14:58:24,51.86269,-1.87203,11615,18
"$$BUZZ,962,14:58:30,51.86267,-1.87029,11645,18*22AD","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,M0RPI/5,G8KNN",962,14:58:30,51.86267,-1.87029,11645,18
"$$BUZZ,963,14:58:36,51.86262,-1.86882,11677,18*3F56","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",963,14:58:36,51.86262,-1.86882,11677,18
"$$BUZZ,964,14:58:42,51.86262,-1.86720,11711,18*D2AD","PE1ANS-LoRa,JDL,G8DHE-rpi2,G8FJG-2Pi,G8KNN,M0RPI/5",964,14:58:42,51.86262,-1.8672,11711,18
"$$BUZZ,965,14:58:48,51.86264,-1.86559,11744,18*2A04","G8FJG-2Pi,G8KNN,M0RPI/5",965,14:58:48,51.86264,-1.86559,11744,18
"$$BUZZ,966,14:58:54,51.86268,-1.86411,11781,18*87F9","G8KNN,JDL,M0RPI/5,G8FJG-2Pi",966,14:58:54,51.86268,-1.86411,11781,18
"$$BUZZ,967,14:59:00,51.86292,-1.86273,11813,18*C100","PE1ANS-LoRa,G8FJG-2Pi,G8KNN,M0RPI/5,M0RPI/M",967,14:59:00,51.86292,-1.86273,11813,18
"$$BUZZ,968,14:59:06,51.86309,-1.86124,11845,18*0E13","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,M0RPI/5,G8KNN",968,14:59:06,51.86309,-1.86124,11845,18
"$$BUZZ,969,14:59:12,51.86327,-1.85981,11879,18*3216","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",969,14:59:12,51.86327,-1.85981,11879,18
"$$BUZZ,970,14:59:18,51.86336,-1.85844,11908,17*F19F","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",970,14:59:18,51.86336,-1.85844,11908,17
"$$BUZZ,971,14:59:24,51.86350,-1.85705,11938,17*3897","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",971,14:59:24,51.8635,-1.85705,11938,17
"$$BUZZ,972,14:59:30,51.86359,-1.85568,11969,17*323A","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",972,14:59:30,51.86359,-1.85568,11969,17
"$$BUZZ,973,14:59:36,51.86367,-1.85426,12003,17*696A","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",973,14:59:36,51.86367,-1.85426,12003,17
"$$BUZZ,974,14:59:42,51.86381,-1.85297,12034,17*019A","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",974,14:59:42,51.86381,-1.85297,12034,17
"$$BUZZ,975,14:59:48,51.86400,-1.85168,12066,17*F47C","PE1ANS-LoRa,JDL,G8KNN,G8FJG-2Pi,M0RPI/5",975,14:59:48,51.864,-1.85168,12066,17
"$$BUZZ,976,14:59:54,51.86419,-1.85028,12097,17*945A","PE1ANS-LoRa,JDL,G8KNN,M0RPI/5,G8FJG-2Pi",976,14:59:54,51.86419,-1.85028,12097,17
"$$BUZZ,977,15:00:00,51.86433,-1.84885,12127,17*D436","PE1ANS-LoRa,JDL,G8KNN,M0RPI/5,M0RPI/M",977,15:00:00,51.86433,-1.84885,12127,17
"$$BUZZ,978,15:00:06,51.86450,-1.84739,12155,17*5BBD","PE1ANS-LoRa,G8FJG-2Pi,G8KNN,M0RPI/M,M0RPI/5",978,15:00:06,51.8645,-1.84739,12155,17
"$$BUZZ,979,15:00:12,51.86472,-1.84590,12185,17*0A9A","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",979,15:00:12,51.86472,-1.8459,12185,17
"$$BUZZ,980,15:00:18,51.86487,-1.84445,12218,17*8C44","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,M0RPI/5,G8KNN",980,15:00:18,51.86487,-1.84445,12218,17
"$$BUZZ,981,15:00:24,51.86501,-1.84292,12249,17*3A3D","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",981,15:00:24,51.86501,-1.84292,12249,17
"$$BUZZ,982,15:00:30,51.86512,-1.84138,12279,17*6E75","PE1ANS-LoRa,JDL,G8KNN,G8FJG-2Pi,M0RPI/5",982,15:00:30,51.86512,-1.84138,12279,17
"$$BUZZ,983,15:00:36,51.86527,-1.84000,12310,17*C305","PE1ANS-LoRa,JDL,G8DHE-rpi2,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",983,15:00:36,51.86527,-1.84,12310,17
"$$BUZZ,984,15:00:42,51.86546,-1.83869,12343,17*9072","PE1ANS-LoRa,JDL,G8DHE-rpi2,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",984,15:00:42,51.86546,-1.83869,12343,17
"$$BUZZ,985,15:00:48,51.86574,-1.83730,12369,16*68B0","PE1ANS-LoRa,JDL,G8DHE-rpi2,G8FJG-2Pi,G8KNN,M0RPI/5",985,15:00:48,51.86574,-1.8373,12369,16
"$$BUZZ,986,15:00:54,51.86599,-1.83601,12395,16*0A57","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",986,15:00:54,51.86599,-1.83601,12395,16
"$$BUZZ,987,15:01:00,51.86621,-1.83475,12423,17*6D75","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",987,15:01:00,51.86621,-1.83475,12423,17
"$$BUZZ,988,15:01:06,51.86642,-1.83345,12453,17*51CE","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",988,15:01:06,51.86642,-1.83345,12453,17
"$$BUZZ,989,15:01:12,51.86662,-1.83207,12484,17*50BA","PE1ANS-LoRa,JDL,G8KNN,M0RPI/5,G8FJG-2Pi",989,15:01:12,51.86662,-1.83207,12484,17
"$$BUZZ,990,15:01:18,51.86670,-1.83053,12514,17*B9DD","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",990,15:01:18,51.8667,-1.83053,12514,17
"$$BUZZ,991,15:01:24,51.86688,-1.82896,12541,17*BFB2","PE1ANS-LoRa,JDL,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",991,15:01:24,51.86688,-1.82896,12541,17
"$$BUZZ,992,15:01:30,51.86705,-1.82732,12570,17*9B04","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",992,15:01:30,51.86705,-1.82732,12570,17
"$$BUZZ,993,15:01:36,51.86718,-1.82566,12599,17*99B4","PE1ANS-LoRa,JDL,G8KNN,M0RPI/5,G8FJG-2Pi",993,15:01:36,51.86718,-1.82566,12599,17
"$$BUZZ,994,15:01:42,51.86737,-1.82411,12629,17*C1CD","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",994,15:01:42,51.86737,-1.82411,12629,17
"$$BUZZ,995,15:01:48,51.86755,-1.82249,12659,17*F635","PE1ANS-LoRa,JDL,G8KNN,G8FJG-2Pi,M0RPI/5",995,15:01:48,51.86755,-1.82249,12659,17
"$$BUZZ,996,15:01:54,51.86775,-1.82095,12689,17*2CF6","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",996,15:01:54,51.86775,-1.82095,12689,17
"$$BUZZ,997,15:02:00,51.86801,-1.81933,12717,16*3407","PE1ANS-LoRa,JDL,G8KNN,M0RPI/5,G8FJG-2Pi",997,15:02:00,51.86801,-1.81933,12717,16
"$$BUZZ,998,15:02:06,51.86822,-1.81770,12745,16*F734","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",998,15:02:06,51.86822,-1.8177,12745,16
"$$BUZZ,999,15:02:12,51.86855,-1.81600,12776,16*8C09","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",999,15:02:12,51.86855,-1.816,12776,16
"$$BUZZ,1000,15:02:18,51.86882,-1.81430,12805,16*BD5A","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",1000,15:02:18,51.86882,-1.8143,12805,16
"$$BUZZ,1001,15:02:24,51.86910,-1.81263,12833,16*E59C","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",1001,15:02:24,51.8691,-1.81263,12833,16
"$$BUZZ,1002,15:02:30,51.86938,-1.81095,12858,16*5D72","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",1002,15:02:30,51.86938,-1.81095,12858,16
"$$BUZZ,1003,15:02:36,51.86963,-1.80915,12889,16*DBFE","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",1003,15:02:36,51.86963,-1.80915,12889,16
"$$BUZZ,1004,15:02:42,51.86990,-1.80746,12918,16*A272","PE1ANS-LoRa,JDL,G8FJG-2Pi,G8KNN,G6GZH,M0RPI/5",1004,15:02:42,51.8699,-1.80746,12918,16
"$$BUZZ,1005,15:02:48,51.87009,-1.80564,12946,15*535E","PE1ANS-LoRa,JDL,M0RPI/M,G8FJG-2Pi,G8KNN,M0RPI/5",1005,15:02:48,51.87009,-1.80564,12946,15
"$$BUZZ,1006,15:02:54,51.87031,-1.80373,12976,16*D642","PE1ANS-LoRa,JDL,G8KNN,M0RPI/5,G8FJG-2Pi",1006,15:02:54,51.87031,-1.80373,12976,16
